freebaseID,actorLabel,ethnicityLabel,nationalityLabel
/m/01tfs9z,Bob Crosby,,United States of America
/m/06tmrm,Marc Alaimo,,United States of America
/m/0gdmrqh,Christian Hay,,France
/m/072sg9,David Bailey,,United States of America
/m/073plk,Carrie Ann Inaba,,United States of America
/m/0f28_j,Oliver Muirhead,,United Kingdom
/m/0dml84,William Tracy,,United States of America
/m/05lg1m,Constance Smith,,Ireland
/m/0k324m,Marjorie Wood,,United Kingdom
/m/0k324m,Marjorie Wood,,United Kingdom of Great Britain and Ireland
/m/06rfgn,Matt Mattox,,United States of America
/m/06rfgn,Matt Mattox,,France
/m/06rg02,Virginia Gibson,,United States of America
/m/0280xbz,Shruti Sharma,,India
/m/0fl5qb,Eric Fryer,,Canada
/m/0jxnjk,Aytekin Akkaya,,Turkey
/m/0jxnjy,Hüseyin Peyda,,Turkey
/m/0h3mx9y,Meesha Shafi,,Pakistan
/m/0gbzctl,Stephen Garlick,,Wales
/m/0gbzctl,Stephen Garlick,,United Kingdom
/m/0h6ks2h,Christopher Nicholas Smith,,United States of America
/m/0b7qnxk,Elva Mai Hoover,,
/m/0k323v,Norma Doggett,,
/m/06pk8,Spike Jonze,,United States of America
/m/061qtl,Guillaume Depardieu,,France
/m/01rj13,Brett Somers,,Canada
/m/01rj13,Brett Somers,,United States of America
/m/0kss2q,Roko Belic,,United States of America
/m/06pt7t,Norman Foster,,United States of America
/m/0hzbhtp,Blandine Pélissier,,France
/m/0kst5y,Frank Craven,,United States of America
/m/0gcl6mf,Karen Elkin,,Canada
/m/0g9k5hx,Patrick Ligardes,,France
/m/03h271v,Ann Hovey,,United States of America
/m/0ckyq8,Bobby Vernon,,United States of America
/m/0kspvd,Craig Gilmore,,United States of America
/m/06w65_d,Diana Darrin,,United States of America
/m/07s7b_0,Dorothy Rae Coonan,,United States of America
/m/02wbv5t,Eddy Chandler,,United States of America
/m/04q1jgs,Virginia Hunter,,United States of America
/m/0b73wm5,King Donovan,,United States of America
/m/0gbn8q7,Carl Mathews,,United States of America
/m/0g4tw3t,Dick Yarmy,,United States of America
/m/0gbn8p8,Riley Hill,,United States of America
/m/014y6,Anthony Head,,United Kingdom
/m/042zk5,Ana Alicia,,Mexico
/m/026v349,Sarah Gadon,,Canada
/m/0gg9fdl,Theo James,,United Kingdom
/m/043r6nf,Emily Head,,United Kingdom
/m/0b_kbm_,Caleb Landry Jones,,United States of America
/m/076zbbj,Laura Haddock,,United Kingdom
/m/04026x,Chō,,Japan
/m/026g701,Al Ruscio,,United States of America
/m/08zd4j,Deric Wan,,People's Republic of China
/m/0289tyd,Greg Davies,,United Kingdom
/m/05_5ywf,Henry Lloyd-Hughes,,United Kingdom
/m/0h3njdk,Jessica Knappett,,United Kingdom
/m/02qjh96,Joe Pingue,,Canada
/m/0h_cllp,Lydia Rose Bewley,,United Kingdom
/m/09gkx7z,Naina Das,,India
/m/07q586,Patric Doonan,,United Kingdom
/m/07q586,Patric Doonan,,United Kingdom of Great Britain and Ireland
/m/0gbx9zc,Shraddha Arya,,India
/m/0h3sj3n,Tamla Kari,,United Kingdom
/m/0gbz27l,Alessio Orano,,Italy
/m/0hhh7v1,Anita Das,,India
/m/0gc46q5,Robert Cawdron,,
/m/07k8gx0,Mirjam Novak,,Germany
/m/07ldm8,Taylor Dooley,,United States of America
/m/0fck9v,Michael Muhney,,United States of America
/m/0277ly1,Karl Collins,,United Kingdom
/m/04jc3kh,Fanny Gautier,,Spain
/m/03d94gf,Peggy Stewart,,United States of America
/m/04pd21,Alicya Eyo,,United Kingdom
/m/027d87l,Courtney Halverson,,United States of America
/m/0dd_c7,John Blundell,,United Kingdom
/m/02qz_ql,Matt Watts,,Canada
/m/057nvsj,Sandra Dorne,,United Kingdom
/m/057nvsj,Sandra Dorne,,United Kingdom of Great Britain and Ireland
/m/03m6rgt,William Fawcett,,United States of America
/m/0jsmjr4,James Cade,,Canada
/m/0h4y91t,Jackie English,,Canada
/m/0jsmjrx,Lisa Berry,,
/m/04ctqjj,Jenny Shakeshaft,,United States of America
/m/0hzmgbh,Henri Virlogeux,,France
/m/0bm6ry3,Carlo Rizzo,,Italy
/m/0bm6ry3,Carlo Rizzo,,Kingdom of Italy
/m/0dlb_8d,Anna Cardini,,Italy
/m/02q_1y,Edward Platt,,United States of America
/m/0jtt2g,Joyce Taylor,,United States of America
/m/0n4lt9v,Jean Droze,,France
/m/02rr_w1,Brittney Powell,,Germany
/m/08mzj3x,Sal Ponti,,United States of America
/m/0n4gbpm,Jean Meyer,,France
/m/0cpmr3y,Alessandra Adari,,Italy
/m/0cpmr3y,Alessandra Adari,,Kingdom of Italy
/m/03g_mqt,Alfredo Martinelli,,Italy
/m/03g_mqt,Alfredo Martinelli,,Kingdom of Italy
/m/04g1c9j,Armando Migliari,,Italy
/m/04g1c9j,Armando Migliari,,Kingdom of Italy
/m/0cpmr6l,Enzo Gainotti,,Italy
/m/0cpmr6l,Enzo Gainotti,,Kingdom of Italy
/m/0cpmr58,Felice Romano,,Italy
/m/0cpmr58,Felice Romano,,Kingdom of Italy
/m/0cpmr5s,Greta Gonda,,Austria
/m/0k30qy,Lola Braccini,,Italy
/m/0k30qy,Lola Braccini,,Kingdom of Italy
/m/0cpmr4y,Paolo Ferrara,,Italy
/m/0cpmr4y,Paolo Ferrara,,Kingdom of Italy
/m/0h52qqg,Ashwin Kakumanu,,India
/m/05zpw12,Gail Cronauer,,United States of America
/m/02ps85,Guillermo Rivas «el Borras»,,United States of America
/m/09g7lyy,Patrick Thomas O'Brien,,United States of America
/m/02w85g8,Premji Amaren,,India
/m/076ymtg,Vijay Vasanth,,India
/m/0cpmr37,Emilio Petacci,,Italy
/m/0cpmr37,Emilio Petacci,,Kingdom of Italy
/m/0c08ypk,Kainaat Arora,,India
/m/0cltpkk,Leila Guarni,,Italy
/m/0gb_4xg,Robert Paschall Jr.,,United States of America
/m/05_vdm,Wiley Wiggins,,United States of America
/m/071yql,Elizabeth Spriggs,,United Kingdom
/m/047dh64,Vincent Kok,,People's Republic of China
/m/0497hw,Renée Soutendijk,,Kingdom of the Netherlands
/m/02fybl,Jared Leto,,United States of America
/m/0h3gdz,Justina Vail Evans,,United Kingdom
/m/0h3gdz,Justina Vail Evans,,Malaysia
/m/04gmx80,Luke Evans,,Wales
/m/04gmx80,Luke Evans,,United Kingdom
/m/080q2lz,Aurélien Wiik,,France
/m/01v32cr,Roland Gift,,United Kingdom
/m/0fp2jn,Yang Mi,,People's Republic of China
/m/04zpq3,Michael Bates,,United Kingdom
/m/07zv94,John Bromfield,,United States of America
/m/0fphvcc,Stephanie Honoré,,United States of America
/m/03gw1vk,Chems Dahmani,,France
/m/0bggk8k,David Saracino,,France
/m/02qjz5c,Estelle Lefébure,,France
/m/08f8mw,Maud Forget,,France
/m/09vm0b,Katherine MacDonald,,United States of America
/m/051y4b7,Michael Tarn,,United Kingdom
/m/04gmsm4,Benjamin Davies,,United Kingdom
/m/080wp3,Clifford Rose,,United Kingdom
/m/096w05,Clyde Beatty,,United States of America
/m/080ml7w,Risto Kaskilahti,,Finland
/m/0523y7x,Gertan Klauber,,Czechoslovakia
/m/0ddcz7q,James Raglan,,United Kingdom
/m/0ddcz7q,James Raglan,,United Kingdom of Great Britain and Ireland
/m/037j9k,Jean Alexander,,United Kingdom
/m/037j9k,Jean Alexander,,United Kingdom of Great Britain and Ireland
/m/0cr7r2,Mark Taylor,,Canada
/m/0ddg1l1,Mary Germaine,,United Kingdom
/m/0g3f1p,Mikey Day,,United States of America
/m/0bvsqn,Ursula Howells,,United Kingdom
/m/0bvsqn,Ursula Howells,,United Kingdom of Great Britain and Ireland
/m/0bbhgwk,María Isabel Díaz,,Cuba
/m/02630ht,James Marcus,,United Kingdom
/m/08qrck,Mike Vogel,,United States of America
/m/02qmg1y,Miiko Taka,,United States of America
/m/06rv2y,Kenny Bee,,People's Republic of China
/m/06rv2y,Kenny Bee,,British Hong Kong
/m/01969m,Florence La Badie,,United States of America
/m/04g1079,Morgan Wallace,,United States of America
/m/05zx_6s,Richard Martin,,United States of America
/m/01q5bws,Chynna Phillips,,United States of America
/m/02x26xj,Frank Rice,,United States of America
/m/027d1st,Paul Linke,,United States of America
/m/03h2t8j,Shirley Palmer,,United States of America
/m/0cm1q36,Fermí Reixach i García,,Spain
/m/02870hh,John Towey,,United States of America
/m/0f0f90,James Roday Rodriguez,,United States of America
/m/0fts6x,Alice Greczyn,,United States of America
/m/06tp86,Ty Hardin,,United States of America
/m/0f07g0,Mary Carlisle,,United States of America
/m/0bcs5r,Paul Nicholls,,United Kingdom
/m/05bpv0,Masashi Ebara,,Japan
/m/0bm9z7r,Nataša Janjić,,Croatia
/m/02vwg29,Enis Bešlagić,,Bosnia and Herzegovina
/m/05b_rzs,Arthur Devère,,Belgium
/m/0gbzh83,José Manuel Seda,,Spain
/m/09736b,Adrián Suar,,Argentina
/m/04mzbwp,Aindrita Ray,,India
/m/0cjbpb9,Bojan Navojec,,Croatia
/m/0cjbpb9,Bojan Navojec,,Socialist Federal Republic of Yugoslavia
/m/06tq1c,Cheryl James,,United States of America
/m/0bqs5nn,Críspulo Cabezas,,Spain
/m/0gbybwn,Jesús Olmedo,,Spain
/m/09g1t2r,Pedro Álvarez-Ossorio,,Spain
/m/03m8qcl,Leon Lissek,,Australia
/m/0cq1jqt,Rakan Rushaidat,,Croatia
/m/0gcg3yh,Rusty Lane,,United States of America
/m/0cq1jqq,Franjo Dijak,,Croatia
/m/02qy80y,Ian Bartholomew,,United Kingdom
/m/042h4f,Susan Sullivan,,United States of America
/m/09x9q2,Lola Glaudini,,United States of America
/m/035945,Anthony Geary,,United States of America
/m/027qk4,Alexander Godunov,,United States of America
/m/027qk4,Alexander Godunov,,Soviet Union
/m/0k59sr,Shinji Takeda,,Japan
/m/0gy9w2,Helen Jerome Eddy,,United States of America
/m/0dd6xl,Mikako Ichikawa,,Japan
/m/03l0kl,De'voreaux White,,United States of America
/m/02rmd39,Kate Hodge,,United States of America
/m/0gc32h4,Bruno Doyon,,United States of America
/m/0clqz5q,Asuka Kurosawa,,Japan
/m/0gc0k6x,George Loros,,United States of America
/m/06y89r,Courtney Peldon,,United States of America
/m/02z6yt4,Brigitta Stenberg,,United States of America
/m/0gbwxys,Hitori Gekidan,,Japan
/m/02pzywf,Gori,,Japan
/m/0gw9cf,Guy Middleton,,United Kingdom
/m/0gw9cf,Guy Middleton,,United Kingdom of Great Britain and Ireland
/m/047q8c8,Jessica Friedman,,United States of America
/m/0gbvq47,Julian Royce,,United Kingdom
/m/0gbvq47,Julian Royce,,United Kingdom of Great Britain and Ireland
/m/08nm2t,Julie Haydon,,United States of America
/m/074ntt,Lorenzo Caccialanza,,Italy
/m/02z2m_f,Magy,,Japan
/m/0f31j_,Manya,,India
/m/04bwxn,Stephen Snedden,,United States of America
/m/0271dpr,Varsha Usgaonkar,,India
/m/0jzbh97,Takanori Takeyama,,Japan
/m/02wznzx,Paul Ganus,,United States of America
/m/0gbxb7t,Masahiro Kōmoto,,Japan
/m/04nkwxx,Yoshiyoshi Arakawa,,Japan
/m/03nv9_,Eugene Roche,,United States of America
/m/03d0nn7,Manohar Singh,,India
/m/03d0nn7,Manohar Singh,,British Raj
/m/03d0nn7,Manohar Singh,,Dominion of India
/m/0b3x6lz,Jordan Madley,,Canada
/m/034l2t,Hudson Leick,,United States of America
/m/026t8jg,Rossy de Palma,,Spain
/m/0267yfs,Julieta Serrano,,Spain
/m/04bl5w,Gaylen Ross,,United States of America
/m/03l7gl,Alex Karras,,United States of America
/m/07n3by,Leo White,,United States of America
/m/07n3by,Leo White,,German Empire
/m/032m7n,Scott Reiniger,,United States of America
/m/05vrj2,Lisa LoCicero,,United States of America
/m/0dnplj,Sullivan Walker,,United States of America
/m/0gcfcvx,Eduardo Calvo,,Spain
/m/03cbh8q,Gaston Glass,,France
/m/02xgwtf,John Holland,,United States of America
/m/0d3nd5,A. J. Benza,,United States of America
/m/03cv51w,Ben Taggart,,United States of America
/m/026pmhh,Blake Gibbons,,United States of America
/m/01wfcxm,Britta Phillips,,United States of America
/m/043mpzh,Nagesh Bhonsle,,India
/m/026br88,Tom O'Brien,,United States of America
/m/0k9wcx1,Jerzy Walczak,,Poland
/m/0d28tcj,Krzysztof Skonieczny,,Poland
/m/0hj7kf8,Marcin Bosak,,Poland
/m/08ysrjr,Serena Reeder,,United States of America
/m/0gbz7f7,David Early,,United States of America
/m/0gbqks5,Julia Kijowska,,Poland
/m/0gc60p6,David Lipper,,
/m/04yk_2,Gale Page,,United States of America
/m/02vphc8,Eric Stonestreet,,United States of America
/m/0gbxwtp,Bryan Genesse,,Canada
/m/0fqg0r,Yōko Mitsuya,,Japan
/m/03m5x1g,Adelqui Migliar,,Chile
/m/04hnys,Billy Halop,,United States of America
/m/0gc04fp,Natascha Hopkins,,United States of America
/m/06wn0q,Don Wilson,,United States of America
/m/0gbxn71,Katia Christine,,Kingdom of the Netherlands
/m/0cv8hn,Kristine Hermosa,,Philippines
/m/084l21,Steffani Brass,,United States of America
/m/03cjq1v,Sue Longhurst,,United Kingdom
/m/02q0cg1,Kent Williams,,United States of America
/m/05pb_nc,Anna Calder-Marshall,,United Kingdom
/m/0417jy,Bernard Punsly,,United States of America
/m/05t03vy,Ole Søltoft,,Kingdom of Denmark
/m/0ghk2y,Mauricio Garcés,,Mexico
/m/04zv76,Juanin Clay,,United States of America
/m/0cb3bw,Michael Stephenson,,United States of America
/m/03wd816,Nina Koshetz,,United States of America
/m/03wd816,Nina Koshetz,,Russian Empire
/m/0gc1m9x,Jaime Fabregas,,Philippines
/m/07v3_3r,Cynthia Belliveau,,Canada
/m/0gdl194,Shirley O'Hara,,United States of America
/m/05pmrz,Joe Penny,,United States of America
/m/05pmrz,Joe Penny,,United Kingdom
/m/09fxr8,Robert Lewis,,United States of America
/m/0ctrh5,Marguerite De La Motte,,United States of America
/m/0n4z6b9,Robert Baxter,,Australia
/m/0gc8r65,Damon Douglas,,United States of America
/m/0bfm_hs,Mouna Noureddine,,Tunisia
/m/0bfm_hs,Mouna Noureddine,,French protectorate of Tunisia
/m/02wltz,Sigrid Thornton,,Australia
/m/07j8fy,Stefan Arngrim,,United States of America
/m/0gcxsrn,Alessandra Panelli,,Italy
/m/0c215wc,Alessia Fugardi,,Italy
/m/0bggr9g,Maria Consagra,,United States of America
/m/0cpngm0,Silvio Vannucci,,Italy
/m/03yn4cw,Evan Sanders,,Indonesia
/m/04hbnc,Maggie Kirkpatrick,,Australia
/m/03hzrkc,Darren Day,,United Kingdom
/m/0j9r8c6,Alice Iskak,,Indonesia
/m/0j9r87y,Ratu Felisha,,Indonesia
/m/0bfm_jn,Houyem Rassaa,,Tunisia
/m/0bfm_jn,Houyem Rassaa,,French protectorate of Tunisia
/m/04f2lby,Blandine Ebinger,,Germany
/m/09rs_hk,Adelheid Seeck,,Germany
/m/0gbwz4r,Martijn Lakemeier,,Kingdom of the Netherlands
/m/0b_l1tr,Ginette Pigeon,,France
/m/043wbyy,Marcel Hensema,,Kingdom of the Netherlands
/m/01vz83b,Frits Lambrechts,,Kingdom of the Netherlands
/m/0394cr,Todor Kolev,,Bulgaria
/m/0g4z0sv,Tatyana Lolova,,Bulgaria
/m/0fql63n,Ricky Koole,,Kingdom of the Netherlands
/m/0kby870,Ole Kroes,,Kingdom of the Netherlands
/m/0jmx4f0,Micha Hulshof,,Kingdom of the Netherlands
/m/026_xw8,Arthur Holden,,Canada
/m/0b_h4v_,Jeannine Riley,,United States of America
/m/0gc_sqf,Georgi Cherkelov,,Bulgaria
/m/09v1d50,Gina Albert,,Germany
/m/025v7yy,Jay Anthony Franke,,United States of America
/m/07t83c0,Konstantin Kotsev,,Bulgaria
/m/0bqsbf_,Naum Shopov,,Bulgaria
/m/0b6k87f,Ramana,,India
/m/02hzf_,Stoyanka Mutafova,,Bulgaria
/m/0cm9ls,Trevor Einhorn,,United States of America
/m/0jmx4d7,Sergio Hasselbaink,,Kingdom of the Netherlands
/m/04qy_5,Fritz Feld,,United States of America
/m/04qy_5,Fritz Feld,,Germany
/m/05p1q4d,Julie Gibson,,United States of America
/m/07kftb,Laura Regan,,Canada
/m/0gcrfzb,Gaite Jansen,,Kingdom of the Netherlands
/m/0g1fhz,Inez Courtney,,United States of America
/m/0gc79p,Jewel Carmen,,United States of America
/m/0jwpv_,Marcel Sabourin,,Canada
/m/07r9gkx,Muriel Dutil,,Canada
/m/0gc38cm,Rossana Rory,,Italy
/m/02x2p9y,Spencer Charters,,United States of America
/m/0gby518,Angelo Pellegrino,,Italy
/m/0g9v76,Dameon Clarke,,Canada
/m/0h8xn,Doodles Weaver,,United States of America
/m/047c90g,Florence Shirley,,United States of America
/m/0g9yb3f,Jose Prakash,,India
/m/0g9yb3f,Jose Prakash,,British Raj
/m/0g9yb3f,Jose Prakash,,Dominion of India
/m/03hgymy,Maidel Turner,,United States of America
/m/063vqp,Stanley Adams,,United States of America
/m/0bwss61,Stuart Randall,,United States of America
/m/0gd0342,Shari,,India
/m/0kby89q,Gijs Blom,,Kingdom of the Netherlands
/m/0gcy17q,Domenico Gennaro,,Italy
/m/0n5c95q,Lucille Bélair,,Canada
/m/0gdk1z3,Toyo Fujita,,
/m/013tjc,Don Rickles,,United States of America
/m/0h1ht8,Rachel G. Fox,,United States of America
/m/0d039r,Paul Adelstein,,United States of America
/m/0gb_fmd,Mirja Turestedt,,Sweden
/m/0ksgyp,Douglass Montgomery,,United States of America
/m/0c_h2t,Deanna Lund,,United States of America
/m/0fdh84,Joseph Rigano,,United States of America
/m/02x76p8,Charito Solis,,Philippines
/m/01wsj06,Dick Smothers,,United States of America
/m/0g8qd73,Melissa Prophet,,United States of America
/m/0b4c9s,Vinny Vella,,United States of America
/m/02qxk3z,Savannah Stehlin,,United States of America
/m/0dgcyw,Bill Allison,,United States of America
/m/0gc31jm,Fanny Risberg,,Sweden
/m/05q44m0,Jody Lawrance,,United States of America
/m/0bcwqsc,Oana Gregory,,United States of America
/m/0bcwqsc,Oana Gregory,,Romania
/m/09y6_h,Collin Chou,,Taiwan
/m/06w9xqs,Park Joong-hoon,,South Korea
/m/027cq1y,Russell Hornsby,,United States of America
/m/08g1qw,Byron Mann,,United States of America
/m/03g3qh,Kim Thomson,,United Kingdom
/m/0bjsg5,Louis Lombardi,,United States of America
/m/0bc9r7,Yukari Fukui,,Japan
/m/08l45b,Don Stark,,United States of America
/m/048995,Blake Bashoff,,United States of America
/m/0d9zjs,Brad Loree,,Canada
/m/03cw83d,Adam Blackwood,,United Kingdom
/m/0bdr1xl,D.W. Brown,,United States of America
/m/05sxxlw,Erik J. Berg,,Canada
/m/0gc05z1,Kevan Ohtsji,,Canada
/m/09g9__b,Miranda Hennessy,,United Kingdom
/m/03c47hl,Reggie Morris,,United States of America
/m/0bs0yn9,Ty Wood,,Canada
/m/0gbyltv,Mary Lawrence,,United States of America
/m/0bjc9jv,Maurice Compte,,United States of America
/m/0bwrrvn,Cliff Clark,,United States of America
/m/0df_5d,Connor Stanhope,,
/m/071s9m,Richard Armitage,,United Kingdom
/m/05mcjs,Julian Fellowes,,United Kingdom
/m/05h4r3r,Iya Savvina,,Russia
/m/05h4r3r,Iya Savvina,,Soviet Union
/m/03dkxq,Yuki Matsuoka,,Japan
/m/03y0p7,Paul Wall,,United States of America
/m/04qj67,Yōko Honna,,Japan
/m/03gm6k,Mitsuo Iwata,,Japan
/m/0dx6pr7,Ilona Schulz,,Germany
/m/01rshb,Al Lewis,,United States of America
/m/03yyfn,Yūko Kaida,,Japan
/m/02x5l5x,Andrew Keenan-Bolger,,United States of America
/m/0djy3ky,Tatsuo Yamada,,Japan
/m/0b6j85s,Machiko Kochi,,Japan
/m/03czkg,Motomu Kiyokawa,,Japan
/m/03czkg,Motomu Kiyokawa,,Empire of Japan
/m/04bdyr,Katsunosuke Hori,,Japan
/m/0j88m9t,Shirō Ishimoda,,Japan
/m/04xkjl,Asi Cohen,,Israel
/m/0jyt16z,Aslam Pervaiz,,Pakistan
/m/0jyt16z,Aslam Pervaiz,,British Raj
/m/013qkv,John Bird,,United Kingdom
/m/0jsr6ss,Michael McManus,,United States of America
/m/0jdhqh4,Shingo Katsurayama,,Japan
/m/0gc5bd9,Toshinobu Matsuo,,Japan
/m/0k7ht4,Yūsuke Kirishima,,Japan
/m/02q8m82,Joseph Ruskin,,United States of America
/m/0jspjv4,Jo McDonnell,,United States of America
/m/0jysxkq,Mumtaz,,Pakistan
/m/02rzp19,Monta Bell,,United States of America
/m/04jl41n,Alberto Sorrentino,,Italy
/m/04jl41n,Alberto Sorrentino,,Kingdom of Italy
/m/05ylf3,Yevgeny Leonov,,Russia
/m/05ylf3,Yevgeny Leonov,,Soviet Union
/m/0bn_dp,Eliane Giardini,,Brazil
/m/03c2vkd,Jeffrey Nordling,,United States of America
/m/03cx6jp,Regina Casé,,Brazil
/m/01wll_6,Bruno Salomone,,France
/m/0jv6dw,Luiz Carlos Vasconcelos,,Brazil
/m/08mdwp,Lawrence Monoson,,United States of America
/m/0fyfrs,Camila Morgado,,Brazil
/m/0bf1kc7,Leona Cavalli,,Brazil
/m/0gb_1sf,Gino Pagnani,,Italy
/m/0gb_1sf,Gino Pagnani,,Kingdom of Italy
/m/05p236r,Renato Malavasi,,Italy
/m/05p236r,Renato Malavasi,,Kingdom of Italy
/m/05v9gyy,Caco Ciocler,,Brazil
/m/03d92kw,Dorothy Gulliver,,United States of America
/m/08tqkt,José Dumont,,Brazil
/m/099x_z,Loyal Underwood,,United States of America
/m/0kszg7,Pete Morrison,,United States of America
/m/0n4jwq9,Edgard Amorim,,Brazil
/m/0gcxmb4,Nilda Spencer,,Brazil
/m/0g9p2db,Pascoal da Conceição,,Brazil
/m/0bdt36f,Sabrina Greve,,Brazil
/m/0n4jwrj,Thelmo Fernandes,,Brazil
/m/0gc58n7,Dante Cleri,,Italy
/m/0gc58n7,Dante Cleri,,Kingdom of Italy
/m/0kp552k,Marta Golden,,United States of America
/m/04gnsch,May White,,United States of America
/m/02rcp87,Jack Mulcahy,,United States of America
/m/0cz93dy,Jean Benguigui,,France
/m/04mkd6k,Patrick Descamps,,Belgium
/m/0k6383q,Jacques Ramade,,France
/m/0j1gl00,Patrick Ridremont,,Belgium
/m/0by6fzx,Gordana Gadžić,,Croatia
/m/0by6fzx,Gordana Gadžić,,Serbia
/m/049cy2,Colin Campbell,,United Kingdom
/m/097_50,Yvonne Yung,,Hong Kong
/m/0j50v8y,Hana Hegedušić,,Croatia
/m/04687_0,Winston Dennis,,United Kingdom
/m/0gc_6fn,Q28414095,,Taiwan
/m/0jvknk1,Yutaka Takeuchi,,
/m/01wkdgr,Dee Snider,,United States of America
/m/0379n8,Jonathan Lipnicki,,United States of America
/m/03ct5v1,Alice Tzeng,,Taiwan
/m/012034,Lawrence Tibbett,,United States of America
/m/0myhymh,Zhang Jie,,Taiwan
/m/03nv75k,Catherine Dale Owen,,United States of America
/m/03c983j,Colm Magner,,Canada
/m/0g9pv9h,Danko Ljuština,,Croatia
/m/0gc1c_9,Mladen Vulić,,Croatia
/m/0crf91m,Pat Aherne,,United Kingdom
/m/06c3hm,Alexz Johnson,,Canada
/m/05v_t6,Kelly Lynch,,United States of America
/m/04664ng,Mary Philips,,United States of America
/m/0g9y3gg,Robert Lawrenson,English people,United Kingdom
/m/05znlw_,Birgit Tengroth,,Sweden
/m/02823sz,Kris Holden-Ried,,Canada
/m/03cn25p,Franklyn Farnum,,United States of America
/m/06nnsw,Ben Wright,,United States of America
/m/06nnsw,Ben Wright,,United Kingdom
/m/06nnsw,Ben Wright,,United Kingdom of Great Britain and Ireland
/m/0fpgnsz,Bengt Djurberg,,Sweden
/m/06rpxv,Cameron Thor,,United States of America
/m/04w5bx,Sarah Lind,,Canada
/m/05mz2rj,Gio Petré,,Sweden
/m/05sphj6,Christian Roberts,,United Kingdom
/m/0g8qkbt,Edith Sharpe,,United Kingdom
/m/0g8qkbt,Edith Sharpe,,United Kingdom of Great Britain and Ireland
/m/02qnbh2,Fridolf Rhudin,,Sweden
/m/0j_p8zs,Giorgos Messalas,,Greece
/m/04f_wrn,India Eisley,,United States of America
/m/0bz_vqz,Howard Wendell,,United States of America
/m/02qnbkv,Sigurd Wallén,,Sweden
/m/03nqzrd,Robert Lee,,People's Republic of China
/m/0j_99m8,Despina Stylianopoulou,,Greece
/m/0gb_1_0,Gail Boggs,,United States of America
/m/0gdk4j9,Albert J. Smith,,United States of America
/m/0gby4rw,Jack Rockwell,,United States of America
/m/0dlv6bh,Faith Bennett,,United Kingdom
/m/0dlv6bh,Faith Bennett,,United Kingdom of Great Britain and Ireland
/m/012lyg,Bob Crane,,United States of America
/m/0gc8n7r,Nataša Ninković,,Bosnia and Herzegovina
/m/0gc8n7r,Nataša Ninković,,Serbia
/m/0gc8n7r,Nataša Ninković,,Socialist Federal Republic of Yugoslavia
/m/0bxtm5,Gianni Russo,,United States of America
/m/0fp_5hq,Nargis Fakhri,,United States of America
/m/08rn1kh,Francesca Roberts,,United States of America
/m/071nrl,Lois Moran,,United States of America
/m/02rqtph,Desiree Marie Velez,,United States of America
/m/09tg2x9,Raquel Meroño,,Spain
/m/09xcc1,Maureen Arthur,,United States of America
/m/080frt2,Peter Musevski,,Slovenia
/m/080frt2,Peter Musevski,,Socialist Federal Republic of Yugoslavia
/m/0dc3h3,Richard Divizio,,United States of America
/m/0br3y3,Robert D. Raiford,,United States of America
/m/02r5cjz,Steve Monroe,,United States of America
/m/05hh2t,Taimak,,United States of America
/m/047szhx,Theo Marcuse,,United States of America
/m/0gc5wj8,Birgit Bofarull,,Spain
/m/05l473,CM Punk,,United States of America
/m/08vrwg,Tomohisa Yamashita,,Japan
/m/03gswx5,Mehmet Ali Erbil,,Turkey
/m/01s4497,Ayşegül Aldinç,,Turkey
/m/03002m,Jennifer Finnigan,,Canada
/m/0cztfk,Julie Carmen,,United States of America
/m/0b3phd,Wini Shaw,,United States of America
/m/05vnvn,Jonathan Silverman,,United States of America
/m/0gkw3cj,Manuela Mandracchia,,Italy
/m/0bgbwy2,Roberto De Francesco,,Italy
/m/0jwlkmb,Cem Davran,,Turkey
/m/0j28v9n,Demet Şener,,Turkey
/m/0jytrm,John Adames,,
/m/0jwll8t,Belma Canciğer,,Turkey
/m/0jwll3x,Şencan Güleryüz,,Turkey
/m/0gc8n9n,Cezmi Baskın,,Turkey
/m/0jwll64,Nurseli İdiz,,Turkey
/m/0g58g37,Metin Şentürk,,Turkey
/m/026l3bf,Sümer Tilmaç,,Turkey
/m/0gbzv2y,Gary Howard Klar,,United States of America
/m/03dkls,Keiichi Nanba,,Japan
/m/07jpnq,Faina Ranevskaya,,Soviet Union
/m/07jpnq,Faina Ranevskaya,,Russian Empire
/m/07jpnq,Faina Ranevskaya,,Russian Republic
/m/07jpnq,Faina Ranevskaya,,Russian Socialist Federative Soviet Republic
/m/01tcxsn,Kazue Ikura,,Japan
/m/096_mc,Rachel Lee,,People's Republic of China
/m/096_mc,Rachel Lee,,Hong Kong
/m/0bt105,Richmond Arquette,,United States of America
/m/05j0wc,Crispin Freeman,,United States of America
/m/0270tt7,Teresa Mo,,People's Republic of China
/m/0gcxjff,Ariel Ureta,,Philippines
/m/07vdh7v,Charles Williams,,United States of America
/m/0cc78ry,Frank Graham,,United States of America
/m/05p5_gg,Sherlyn Chopra,,India
/m/06qwd3,Rachel Melvin,,United States of America
/m/0gg6jt2,Aju Varghese,,India
/m/072r6_,Anna Maria Alberghetti,,Italy
/m/0l8gf_z,Bhagath Manuel,,India
/m/0262hdh,Blake Berris,,United States of America
/m/03mfr9v,Boyd Irwin,,United Kingdom
/m/03mfr9v,Boyd Irwin,,United Kingdom of Great Britain and Ireland
